rho,capacity,delta,quantizer,preload_all_absolute_policy_gap,preload_all_critical_collision_rate,preload_all_total_collision_rate,schedule_next_after_transition_absolute_policy_gap,schedule_next_after_transition_critical_collision_rate,schedule_next_after_transition_total_collision_rate,robustness_difference_absolute_policy_gap,robustness_difference_critical_collision_rate,robustness_difference_total_collision_rate,comparison_label
0.95,4,0.0003,nearest,2.400000000000087e-05,5.766666666666667e-05,0.0005681745856354182,2.400000000000087e-05,5.766666666666667e-05,0.0005681745856354182,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.03,nearest,0.000494000000000001,0.004657333333333334,0.060151129936344944,0.000494000000000001,0.004583,0.060151129936344944,0.0,-7.433333333333337e-05,0.0,robustness only; not primary observations
0.5,16,0.03,nearest,0.0,6.666666666666667e-07,0.03697388950890857,0.0,6.666666666666667e-07,0.03697388950890857,0.0,0.0,0.0,robustness only; not primary observations
0.5,8,0.01,floor,1.0000000000000011e-05,2.2666666666666668e-05,0.017324378094744432,1.0000000000000011e-05,2.2666666666666668e-05,0.017324378094744432,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,0.0001,ceiling,8.133333333333325e-05,1.3333333333333333e-05,0.00018162267046931065,8.133333333333325e-05,1.3333333333333333e-05,0.00018162267046931065,0.0,0.0,0.0,robustness only; not primary observations
0.95,16,0.0001,floor,6.666666666666395e-06,6e-06,0.0002513820302250306,6.666666666666395e-06,6e-06,0.0002513820302250306,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,1e-05,floor,0.0,0.0,2.0666780004466688e-05,0.0,0.0,2.0666780004466688e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.03,nearest,0.007444000000000003,0.012983333333333335,0.04219764757756295,0.007444000000000003,0.012983333333333335,0.04219764757756295,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,0.003,floor,0.00013333333333333068,0.0006066666666666667,0.007056143431124275,0.00013333333333333068,0.0006066666666666667,0.007056143431124275,0.0,0.0,0.0,robustness only; not primary observations
1.1,1,0.0001,nearest,2.3999999999994397e-05,4.266666666666667e-05,0.0001752296983698145,2.3999999999994397e-05,4.266666666666667e-05,0.0001752296983698145,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,1e-05,nearest,0.0,6.666666666666667e-07,1.765641544760071e-05,0.0,6.666666666666667e-07,1.765641544760071e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,8,0.1,ceiling,0.00010733333333333333,0.00021566666666666666,0.07236761108663532,0.00010733333333333333,0.00020566666666666666,0.07236761108663532,0.0,-9.999999999999999e-06,0.0,robustness only; not primary observations
1.1,8,0.0001,ceiling,1.8000000000000424e-05,1.866666666666667e-05,0.00016682456379563319,1.8000000000000424e-05,1.866666666666667e-05,0.00016682456379563319,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,3e-05,nearest,1.3333333333337417e-06,4.666666666666667e-06,5.323940520941533e-05,1.3333333333337417e-06,4.666666666666667e-06,5.323940520941533e-05,0.0,0.0,0.0,robustness only; not primary observations
1.0,16,3e-05,nearest,6.666666666666395e-07,6.666666666666667e-07,6.66461013980096e-05,6.666666666666395e-07,6.666666666666667e-07,6.66461013980096e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,8,0.003,ceiling,0.0003719999999999964,0.000718,0.005429297288989083,0.0003719999999999964,0.0007176666666666667,0.005429297288989083,0.0,-3.333333333333053e-07,0.0,robustness only; not primary observations
1.0,8,0.0001,floor,6.666666666667783e-06,1.1333333333333334e-05,0.00023087984658807403,6.666666666667783e-06,1.1333333333333334e-05,0.00023087984658807403,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,1e-05,ceiling,1.3333333333328165e-06,2.0000000000000003e-06,7.71145499457158e-06,1.3333333333328165e-06,2.0000000000000003e-06,7.71145499457158e-06,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,0.1,ceiling,0.023100000000000002,0.050910000000000004,0.15086401601486396,0.023100000000000002,0.050910000000000004,0.15086401601486396,0.0,0.0,0.0,robustness only; not primary observations
1.0,1,0.03,floor,0.007471333333333338,0.014425333333333333,0.05844984456979925,0.007471333333333338,0.014425333333333333,0.05844984456979925,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,0.003,floor,0.0009853333333333324,0.000585,0.00803558051954238,0.0009853333333333324,0.0005846666666666667,0.00803558051954238,0.0,-3.333333333333053e-07,0.0,robustness only; not primary observations
0.5,1,0.001,nearest,0.00020399999999999862,0.00030866666666666667,0.0010491142899743807,0.00020399999999999862,0.00030866666666666667,0.0010491142899743807,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.01,floor,0.00037133333333333647,0.0016009999999999998,0.025193157860262456,0.00037133333333333647,0.0015933333333333333,0.025193157860262456,0.0,-7.666666666666455e-06,0.0,robustness only; not primary observations
1.1,16,0.0003,nearest,0.00012199999999999897,4.133333333333333e-05,0.0006073322287122137,0.00012199999999999897,4.133333333333333e-05,0.0006073322287122137,0.0,0.0,0.0,robustness only; not primary observations
0.95,16,0.003,ceiling,5.866666666666659e-05,0.00010300000000000001,0.004170913325643353,5.866666666666659e-05,0.00010233333333333335,0.004170913325643353,0.0,-6.666666666666648e-07,0.0,robustness only; not primary observations
0.5,4,0.0001,floor,1.9999999999999186e-06,4.000000000000001e-06,0.00017686435718034963,1.9999999999999186e-06,4e-06,0.00017686435718034963,0.0,-8.470329472543003e-22,0.0,robustness only; not primary observations
0.95,16,0.1,floor,0.00033933333333333325,0.0024293333333333333,0.2109753620419029,0.00033933333333333325,0.0023196666666666665,0.2109753620419029,0.0,-0.00010966666666666677,0.0,robustness only; not primary observations
1.1,1,3e-05,nearest,8.000000000008e-06,1.3333333333333333e-05,5.3304185735987425e-05,8.000000000008e-06,1.3333333333333333e-05,5.3304185735987425e-05,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.001,ceiling,6.26666666666655e-05,0.00011166666666666667,0.0014399546300053446,6.26666666666655e-05,0.00011166666666666667,0.0014399546300053446,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,0.03,nearest,0.0007786666666666677,0.0033269999999999997,0.060668886424968704,0.0007786666666666677,0.0032773333333333335,0.060668886424968704,0.0,-4.9666666666666175e-05,0.0,robustness only; not primary observations
0.5,16,0.1,ceiling,0.0,6.666666666666667e-07,0.0729325139670499,0.0,6.666666666666667e-07,0.0729325139670499,0.0,0.0,0.0,robustness only; not primary observations
1.1,4,0.0001,ceiling,1.9333333333330464e-05,2.8e-05,0.00015300001497573802,1.9333333333330464e-05,2.8e-05,0.00015300001497573802,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,0.1,floor,0.003938666666666663,0.017658333333333335,0.207301802408138,0.003938666666666663,0.016780333333333335,0.207301802408138,0.0,-0.0008780000000000003,0.0,robustness only; not primary observations
1.1,1,0.003,nearest,0.0007746666666666643,0.0016079999999999998,0.005451283302136343,0.0007746666666666643,0.0016079999999999998,0.005451283302136343,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,1e-05,ceiling,0.0,0.0,6.7772594224739e-06,0.0,0.0,6.7772594224739e-06,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.001,ceiling,0.00023866666666666852,0.00042466666666666667,0.0010545190402147368,0.00023866666666666852,0.00042466666666666667,0.0010545190402147368,0.0,0.0,0.0,robustness only; not primary observations
0.95,8,1e-05,ceiling,1.3333333333328165e-06,1.3333333333333334e-06,1.2567381685087826e-05,1.3333333333328165e-06,1.3333333333333334e-06,1.2567381685087826e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,8,0.01,nearest,0.00017066666666666665,0.0008913333333333333,0.01855906900444568,0.00017066666666666665,0.0008836666666666667,0.01855906900444568,0.0,-7.666666666666564e-06,0.0,robustness only; not primary observations
1.1,8,0.0003,ceiling,4.399999999999774e-05,4.8e-05,0.00046529670367788714,4.399999999999774e-05,4.8e-05,0.00046529670367788714,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,0.01,nearest,1.9333333333333354e-05,6.0666666666666666e-05,0.01672485788264044,1.9333333333333354e-05,6.000000000000001e-05,0.01672485788264044,0.0,-6.66666666666658e-07,0.0,robustness only; not primary observations
0.5,8,0.0001,nearest,0.0,0.0,0.00012145038268694908,0.0,0.0,0.00012145038268694908,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,0.1,nearest,0.0016599999999999998,0.003114333333333333,0.11645301608593166,0.0016599999999999998,0.0029716666666666667,0.11645301608593166,0.0,-0.00014266666666666638,0.0,robustness only; not primary observations
1.0,1,0.01,ceiling,0.002404666666666662,0.004902333333333333,0.013132945572354452,0.002404666666666662,0.004902333333333333,0.013132945572354452,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,0.1,ceiling,0.003996666666666668,0.020392,0.1346985909803863,0.003996666666666668,0.019428,0.1346985909803863,0.0,-0.0009639999999999996,0.0,robustness only; not primary observations
0.8,8,0.01,floor,0.00010200000000000001,0.0003803333333333333,0.02149419897099579,0.00010200000000000001,0.0003796666666666667,0.02149419897099579,0.0,-6.666666666666106e-07,0.0,robustness only; not primary observations
0.8,8,0.01,nearest,8.933333333333386e-05,0.00037566666666666667,0.016678820353443084,8.933333333333386e-05,0.00037366666666666673,0.016678820353443084,0.0,-1.99999999999994e-06,0.0,robustness only; not primary observations
1.25,1,0.03,floor,0.0073066666666666575,0.016046333333333333,0.06503039978394509,0.0073066666666666575,0.016046333333333333,0.06503039978394509,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,0.03,nearest,0.001307999999999999,0.006000666666666666,0.0653844431229354,0.001307999999999999,0.005911,0.0653844431229354,0.0,-8.966666666666671e-05,0.0,robustness only; not primary observations
0.95,8,1e-05,nearest,0.0,0.0,2.1643135252192908e-05,0.0,0.0,2.1643135252192908e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,4,0.03,floor,0.0012813333333333316,0.006937,0.07036064269363561,0.0012813333333333316,0.006839,0.07036064269363561,0.0,-9.8e-05,0.0,robustness only; not primary observations
1.1,8,0.01,nearest,0.00039466666666666816,0.0015303333333333334,0.020451964360019767,0.00039466666666666816,0.0015216666666666666,0.020451964360019767,0.0,-8.666666666666805e-06,0.0,robustness only; not primary observations
1.25,4,0.0003,ceiling,4.733333333332886e-05,7.2e-05,0.0004817156454021628,4.733333333332886e-05,7.2e-05,0.0004817156454021628,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,0.0003,floor,0.0,0.0,0.0005616700368017672,0.0,0.0,0.0005616700368017672,0.0,0.0,0.0,robustness only; not primary observations
1.25,8,3e-05,nearest,1.0666666666667157e-05,8.000000000000001e-06,6.637338144546882e-05,1.0666666666667157e-05,8e-06,6.637338144546882e-05,0.0,-1.6940658945086007e-21,0.0,robustness only; not primary observations
1.0,1,0.0001,ceiling,2.5333333333347567e-05,4.7333333333333336e-05,0.0001315698193113252,2.5333333333347567e-05,4.7333333333333336e-05,0.0001315698193113252,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,0.0001,ceiling,3.133333333332766e-05,4.8e-05,0.00014401166486791958,3.133333333332766e-05,4.8e-05,0.00014401166486791958,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.0003,nearest,4.5333333333329635e-05,4.7e-05,0.0005970128848613428,4.5333333333329635e-05,4.7e-05,0.0005970128848613428,0.0,0.0,0.0,robustness only; not primary observations
0.5,8,0.01,nearest,1.0666666666666659e-05,2.0666666666666666e-05,0.012441848461118087,1.0666666666666659e-05,2.0666666666666666e-05,0.012441848461118087,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,0.001,nearest,0.0002460000000000092,0.000555,0.0018906562249248026,0.0002460000000000092,0.000555,0.0018906562249248026,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,1e-05,nearest,0.0,0.0,1.2666780002333385e-05,0.0,0.0,1.2666780002333385e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,8,0.0001,ceiling,5.3333333333335784e-06,6e-06,0.00011354494697896285,5.3333333333335784e-06,6e-06,0.00011354494697896285,0.0,0.0,0.0,robustness only; not primary observations
0.5,8,0.0003,nearest,0.0,6.666666666666667e-07,0.000369692832968728,0.0,6.666666666666667e-07,0.000369692832968728,0.0,0.0,0.0,robustness only; not primary observations
1.0,16,0.0001,nearest,8.666666666666082e-06,4.666666666666667e-06,0.00019103614557581213,8.666666666666082e-06,4.666666666666667e-06,0.00019103614557581213,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,0.01,nearest,0.0009526666666666664,0.0020263333333333335,0.02229764535731615,0.0009526666666666664,0.002018666666666667,0.02229764535731615,0.0,-7.666666666666672e-06,0.0,robustness only; not primary observations
1.0,1,0.1,ceiling,0.023790666666666686,0.046442,0.1249688355986437,0.023790666666666686,0.046442,0.1249688355986437,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,0.0001,floor,0.0,0.0,0.0001880013800416672,0.0,0.0,0.00018800138004166717,0.0,0.0,-2.710505431213761e-20,robustness only; not primary observations
1.25,1,0.03,ceiling,0.0072400000000000094,0.016179333333333334,0.04762936538737263,0.0072400000000000094,0.016179333333333334,0.04762936538737263,0.0,0.0,0.0,robustness only; not primary observations
1.25,8,0.1,ceiling,0.0012453333333333307,0.024248666666666665,0.16467559390299735,0.0012453333333333307,0.02308033333333333,0.16467559390299735,0.0,-0.0011683333333333337,0.0,robustness only; not primary observations
1.1,16,0.003,ceiling,0.0002946666666666662,0.0003196666666666667,0.004721918156689034,0.0002946666666666662,0.0003193333333333333,0.004721918156689034,0.0,-3.333333333334137e-07,0.0,robustness only; not primary observations
0.95,16,0.01,ceiling,0.0001480000000000002,0.00038133333333333335,0.014022649924738487,0.0001480000000000002,0.00037933333333333336,0.014022649924738487,0.0,-1.9999999999999944e-06,0.0,robustness only; not primary observations
0.8,8,0.1,floor,0.0008159999999999998,0.00315,0.19419749375991405,0.0008159999999999998,0.0029983333333333333,0.19419749375991405,0.0,-0.0001516666666666667,0.0,robustness only; not primary observations
0.8,1,0.1,floor,0.024751999999999996,0.039452999999999995,0.16451804592164565,0.024751999999999996,0.039452999999999995,0.16451804592164565,0.0,0.0,0.0,robustness only; not primary observations
1.0,16,0.0003,nearest,2.2666666666666437e-05,2.066666666666667e-05,0.0005796684268340984,2.2666666666666437e-05,2.0666666666666666e-05,0.0005796684268340984,0.0,-3.3881317890172014e-21,0.0,robustness only; not primary observations
0.5,16,0.03,ceiling,6.666666666666667e-07,6.666666666666667e-07,0.02245247259911363,6.666666666666667e-07,6.666666666666667e-07,0.02245247259911363,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.03,ceiling,0.0006353333333333322,0.004907,0.047123714717864494,0.0006353333333333322,0.004822666666666667,0.047123714717864494,0.0,-8.433333333333296e-05,0.0,robustness only; not primary observations
1.25,8,0.03,ceiling,0.0007639999999999971,0.007138333333333333,0.052467501544123864,0.0007639999999999971,0.007029666666666667,0.052467501544123864,0.0,-0.00010866666666666663,0.0,robustness only; not primary observations
0.5,1,0.0001,nearest,1.866666666666498e-05,2.4666666666666665e-05,0.00010963985495792248,1.866666666666498e-05,2.4666666666666665e-05,0.00010963985495792248,0.0,0.0,0.0,robustness only; not primary observations
1.1,4,0.003,ceiling,0.00018466666666666908,0.0007333333333333333,0.004823393101823508,0.00018466666666666908,0.000732,0.004823393101823508,0.0,-1.3333333333333296e-06,0.0,robustness only; not primary observations
0.8,8,0.0003,ceiling,5.333333333333347e-06,8e-06,0.0003603341380354688,5.333333333333347e-06,8e-06,0.0003603341380354688,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,0.01,floor,0.0025693333333333328,0.004863666666666667,0.019200535581778123,0.0025693333333333328,0.004863666666666667,0.019200535581778123,0.0,0.0,0.0,robustness only; not primary observations
1.25,4,0.001,floor,0.00010799999999999699,0.0002946666666666667,0.002628367434755914,0.00010799999999999699,0.000294,0.002628367434755914,0.0,-6.66666666666719e-07,0.0,robustness only; not primary observations
1.25,4,0.1,floor,0.003990666666666667,0.026342666666666667,0.22743394565781952,0.003990666666666667,0.02501666666666667,0.22743394565781952,0.0,-0.0013259999999999973,0.0,robustness only; not primary observations
0.95,4,0.03,floor,0.0011786666666666694,0.005300666666666666,0.06652342526073488,0.0011786666666666694,0.005228,0.06652342526073488,0.0,-7.266666666666619e-05,0.0,robustness only; not primary observations
1.1,4,0.03,nearest,0.0012820000000000008,0.007021,0.05819809169793092,0.0012820000000000008,0.006909666666666666,0.05819809169793092,0.0,-0.00011133333333333394,0.0,robustness only; not primary observations
0.8,8,3e-05,nearest,0.0,0.0,5.914902175880957e-05,0.0,0.0,5.914902175880957e-05,0.0,0.0,0.0,robustness only; not primary observations
