rho,capacity,quantizer,policy,arrival_scheduling_mode,n,mean_slope,sd_slope,median_slope,q25_slope,q75_slope,bootstrap_ci95_low,bootstrap_ci95_high
0.5,4,ceiling,departure_first,schedule_next_after_transition,30,0.9830211422284258,0.16041080166962776,0.9702596536683336,0.8619707135807049,1.0308848376413229,0.9287631325022611,1.041007338133513
0.5,4,floor,arrival_first,preload_all,30,0.9907764440734927,0.10376341644091826,0.9796735638094096,0.9166079224427766,1.0607007002294484,0.9549760948469029,1.0283023022559015
0.5,4,floor,arrival_first,schedule_next_after_transition,30,0.9907764440734927,0.10376341644091826,0.9796735638094096,0.9166079224427766,1.0607007002294484,0.9549760948469029,1.0283023022559015
0.5,4,floor,departure_first,preload_all,30,0.9908541554218296,0.10375513301317667,0.9796628966329062,0.9172729854872569,1.0606934666432004,0.9550415739064484,1.0283503175349773
0.5,4,floor,departure_first,schedule_next_after_transition,30,0.9908541554218296,0.10375513301317667,0.9796628966329062,0.9172729854872569,1.0606934666432004,0.9550415739064484,1.0283503175349773
0.5,4,nearest,arrival_first,preload_all,30,0.9777141301139104,0.14625606793686366,0.9484269436438735,0.8479540829370023,1.0954539298339352,0.9273181504616906,1.0305470340677072
0.5,4,nearest,arrival_first,schedule_next_after_transition,30,0.9777141301139104,0.14625606793686366,0.9484269436438735,0.8479540829370023,1.0954539298339352,0.9273181504616906,1.0305470340677072
0.5,4,nearest,departure_first,preload_all,30,0.9777396790222396,0.14623244816803685,0.9484246837350014,0.8479487820541394,1.0954486354937416,0.9274041709007816,1.0305720499048436
0.5,4,nearest,departure_first,schedule_next_after_transition,30,0.9777396790222396,0.14623244816803685,0.9484246837350014,0.8479487820541394,1.0954486354937416,0.9274041709007816,1.0305720499048436
0.5,8,ceiling,arrival_first,preload_all,30,0.965786851709565,0.1476433599211942,0.9510648434280728,0.8566350710458606,1.0415266514700008,0.9167574945576105,1.020757678451512
0.5,8,ceiling,arrival_first,schedule_next_after_transition,30,0.965786851709565,0.1476433599211942,0.9510648434280728,0.8566350710458606,1.0415266514700008,0.9167574945576105,1.020757678451512
0.5,8,ceiling,departure_first,preload_all,30,0.9657866955350864,0.1476433513061112,0.9510648434280728,0.8566350710458606,1.0415266514700008,0.9167572980644002,1.0207574103351724
0.5,8,ceiling,departure_first,schedule_next_after_transition,30,0.9657866955350864,0.1476433513061112,0.9510648434280728,0.8566350710458606,1.0415266514700008,0.9167572980644002,1.0207574103351724
0.5,8,floor,arrival_first,preload_all,30,0.9834906966652147,0.09106615459121709,0.9705865765054844,0.9203900658460196,1.0496081105562387,0.951978499156869,1.016068926784379
0.5,8,floor,arrival_first,schedule_next_after_transition,30,0.9834906966652147,0.09106615459121709,0.9705865765054844,0.9203900658460196,1.0496081105562387,0.951978499156869,1.016068926784379
0.5,8,floor,departure_first,preload_all,30,0.9834905192049542,0.09106595035310061,0.9705864570310443,0.9203900658460196,1.0496081105562387,0.9519783606689364,1.0160685985016105
0.5,8,floor,departure_first,schedule_next_after_transition,30,0.9834905192049542,0.09106595035310061,0.9705864570310443,0.9203900658460196,1.0496081105562387,0.9519783606689364,1.0160685985016105
0.5,8,nearest,arrival_first,preload_all,30,0.9846999018081443,0.14912723758248422,0.9552561427118198,0.9053386325273838,0.9944765627971343,0.9348193851981783,1.0386141086069103
0.5,8,nearest,arrival_first,schedule_next_after_transition,30,0.9846999018081443,0.14912723758248422,0.9552561427118198,0.9053386325273838,0.9944765627971343,0.9348193851981783,1.0386141086069103
0.5,8,nearest,departure_first,preload_all,30,0.9846994945391517,0.1491268891585441,0.9552539736996541,0.9053386325273838,0.9944761320618449,0.9348189502810857,1.0386136159259505
0.5,8,nearest,departure_first,schedule_next_after_transition,30,0.9846994945391517,0.1491268891585441,0.9552539736996541,0.9053386325273838,0.9944761320618449,0.9348189502810857,1.0386136159259505
0.5,16,ceiling,arrival_first,preload_all,30,0.941349666978619,0.14960132323390943,0.907132379148198,0.8615102110143067,1.0296330311217625,0.8904192860452586,0.9950547270251153
